movieId,title,genres
71438,still walking (aruitemo aruitemo) (2008),Drama
71442,"plaisir, le (1952)",Comedy|Drama
71444,thirst (pyaasa) (1957),Drama|Musical|Romance
71446,"muriel, or the time of return (muriel ou le temps d'un retour) (1963)",Drama
71448,xala (1975),Comedy
71450,capitalism: a love story (2009),Documentary
71453,"blood of the beasts (sang des b„™tes, le) (1949)",Documentary|Drama
71458,the five man army (1969),Western
71460,wanted (2009),Action|Romance
71462,"cove, the (2009)",Documentary
71464,"serious man, a (2009)",Comedy|Drama
71466,city island (2009),Comedy|Drama
71468,ink (2009),Action|Fantasy|Sci-Fi
71472,"cameraman's revenge, the (mest kinematograficheskogo operatora) (1912)",Animation|Comedy
71474,down to the cellar (do pivnice) (1983),Adventure|Fantasy|Thriller
71482,yatterman (yatt„¢man) (2009),Action|Comedy|Fantasy
71484,metropia (2009),Animation|Sci-Fi
71486,clubbed (2008),Action|Crime|Drama
71488,"pit, the pendulum and hope, the (kyvadlo, j„°ma a nadeje) (1983)",Horror|Thriller
71490,grace (2009),Drama|Horror|Thriller
71494,"haunted world of el superbeasto, the (2009)",Action|Animation|Comedy|Horror|Thriller
71497,story of a prostitute (shunpu den) (1965),Drama|War
71500,trick 'r treat (2007),Comedy|Horror|Thriller
71503,"hills run red, the (2009)",Horror
71518,whip it (2009),Comedy|Drama
71520,"invention of lying, the (2009)",Comedy
71522,unmistaken child (2008),Documentary
71525,a-haunting we will go (1942),Comedy
71530,surrogates (2009),Action|Sci-Fi|Thriller
71533,next day air (2009),Action|Comedy|Crime
71535,zombieland (2009),Action|Comedy|Horror
71537,fame (2009),Comedy|Drama|Musical|Romance
71542,"september issue, the (2009)",Documentary
71545,paris trout (1991),Drama
71550,assassination of a high school president (2008),Comedy|Drama|Mystery
71556,how to be a serial killer (2008),Comedy|Crime|Horror
71558,abbott and costello in hollywood (1945),Comedy
71560,abbott and costello in the foreign legion (1950),Adventure|Comedy
71571,sorority row (2009),Horror|Thriller
71573,whiteout (2009),Action|Crime|Drama|Mystery|Thriller
71575,rudo y cursi (rough and vulgar) (2008),Comedy|Drama
71579,"education, an (2009)",Drama|Romance
71582,david and lisa (1998),Drama
71591,abbott and costello meet captain kidd (1952),Adventure|Comedy|Musical
71606,"life is a bed of roses (vie est un roman, la) (1983)",Fantasy|Musical
71619,coco before chanel (coco avant chanel) (2009),Drama
71634,"story of louis pasteur, the (1935)",Drama
71638,"killing of john lennon, the (2006)",Drama
71640,burma vj: reporting from a closed country (burma vj: reporter i et lukket land) (2008),Documentary
71650,werner herzog eats his shoe (1980),Documentary
71653,capone (1975),Crime|Drama
71664,abbott and costello meet the keystone kops (1955),Comedy
71668,couples retreat (2009),Comedy|Romance
71670,all about steve (2009),Comedy
71675,hiroshima (2009),Comedy
71677,gigante (2009),Comedy|Drama
71685,"end of st. petersburg, the (konets sankt-peterburga) (1927)",Drama
71688,jab we met (2007),Comedy|Drama|Romance
71691,fifty dead men walking (2008),Action|Drama|Thriller
71693,bay of angels (la baie des anges) (1963),Drama|Romance
71695,"docks of new york, the (1928)",Crime|Drama
71697,our daily bread (1934),Drama|Romance
71700,deadgirl (2008),Horror
71702,all about lola (ce que je sais de lola) (lo que s„© de lola) (2006),Romance
71705,"merry jail, the (das fidele gef„§ngnis) (1917)",Comedy|Romance
71707,love hina spring special (2001),Animation|Comedy|Musical|Romance
71709,yellow earth (huang tu di) (1984),Drama
71717,cleopatra (1934),Drama|Romance|War
71719,"divorce of lady x, the (1938)",Comedy|Romance
71726,bye-bye bin laden (2009),Animation|Comedy
71728,gayniggers from outer space (1992),Comedy|Sci-Fi
71730,"windmill movie, the (2008)",Documentary
71732,i sell the dead (2008),Comedy|Horror
71736,van gogh (1991),Drama
71738,"shanghai gesture, the (1941)",Drama|Film-Noir
71740,"tales of hoffmann, the (1951)",Adventure|Fantasy|Musical|Romance
71743,"wedding march, the (1928)",Drama|Romance
71745,where the wild things are (2009),Adventure|Children|Drama|Fantasy|IMAX
71748,georg (2007),Drama|Musical
71750,chelsea girls (1966),Drama
71755,earth entranced (terra em transe) (1967),Drama
71758,"cloud-capped star, the (meghe dhaka tara) (1960)",Drama
71760,india song (1975),Drama|Fantasy|Romance
71762,que viva mexico (‚°que viva mexico! - da zdravstvuyet meksika!) (1979),Documentary
71765,get thrashed: the story of thrash metal (2006),Documentary
71779,aces high (1976),Action|Drama|War
71792,shoulder arms (1918),Comedy|War
71795,the paris express (1952),Crime|Drama
71804,reckless (1984),Comedy|Drama|Romance
71806,lost angels (1989),Drama
71808,black eagle (1988),Action|Drama
71810,legionnaire (1998),Action|Adventure|Drama|War
71817,beer wars (2009),Documentary
71821,shorts (2009),Children
71823,"new york, i love you (2009)",Drama|Romance
71838,law abiding citizen (2009),Drama|Thriller
71840,"flame and the arrow, the (1950)",Action|Adventure|Romance
71851,"i, monster (1971)",Horror|Sci-Fi
71865,rich in love (1993),Drama
71867,"misfortunates, the (de helaasheid der dingen) (2009)",Drama
71873,"moon warriors, the (zhan shen chuan shuo) (1993)",Action|Adventure
71876,amelia (2009),Drama
71878,"stepfather, the (2009)",Horror|Thriller
71888,see you in the morning (1989),Drama|Romance
71899,mary and max (2009),Animation|Comedy|Drama
71902,spread (2009),Drama|Romance
71910,"tournament, the (2009)",Action
71926,"boys are back, the (2009)",Comedy|Drama
71928,cairo time (2009),Drama|Romance
71931,5th day of peace (dio „® con noi) (1969),Drama|War
71933,"7th dawn, the (1964)",Adventure|Drama|War
71936,there's always tomorrow (1956),Drama
71938,"round-up, the (szeg„©nyleg„©nyek) (1966)",Drama|War
71940,"taking of power by louis xiv, the (prise de pouvoir par louis xiv, la) (1966)",Drama
71942,"sound barrier, the (1952)",Drama
71966,spring in a small town (xiao cheng zhi chun) (1948),Drama|Romance
71970,"princess and the pirate, the (1944)",Adventure|Comedy|Romance
71973,outsiders (ceddo) (1977),Drama
71976,"tiger of eschnapur, the (tiger von eschnapur, der) (1959)",Adventure|Romance
71978,mother (mat) (1926),Drama
71980,under the roofs of paris (sous les toits de paris) (1930),Comedy|Drama|Romance
71986,"hour of the furnaces, the (hora de los hornos, la) (1968)",Documentary|War
71989,before the revolution (prima della rivoluzione) (1964),Drama|Romance
71991,afterschool (2008),Drama
71993,dragonquest (2009),Fantasy
71995,"dark lurking, the (2008)",Action|Horror|Sci-Fi
71999,aelita: the queen of mars (aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller
72001,"extraordinary adventures of mr. west in the land of the bolsheviks, the (neobychainye priklyucheniya mistera vesta v strane bolshevikov) (1924)",Comedy
72011,up in the air (2009),Drama|Romance
72013,david copperfield (2000),Drama
72016,expo: magic of the white city (2005),Documentary
72018,h.h. holmes: america's first serial killer (2004),Crime|Documentary
72022,"cuenca crime, the (crimen de cuenca, el) (1980)",Drama
72027,korczak (1990),Drama|War
72030,you're gonna miss me (2005),Documentary
72032,forever (2006),Documentary
72035,dimensions of dialogue (moznosti dialogu) (1982),Animation|Comedy|Fantasy
72037,darkness/light/darkness (tma/svetlo/tma) (1989),Animation|Comedy|Fantasy
72039,35 shots of rum (35 rhums) (2008),Drama
72041,tormented (2009),Comedy|Horror
72043,monsters vs aliens: mutant pumpkins from outer space (2009),Animation|Comedy|Sci-Fi
72045,"ali zoua: prince of the streets (ali zaoua, prince de la rue) (2000)",Crime|Drama
72090,"13th letter, the (1951)",Film-Noir
72092,23 paces to baker street (1956),Mystery|Thriller
72094,"maradona, the hand of god (maradona, la mano di dio) (2007)",Drama
72096,"collector, the (komornik) (2005)",Drama
72100,"jungle book of regulations, a (nie ma rozy bez ognia) (1974)",Comedy
72102,ryan (2004),Animation|Documentary|Drama|Fantasy
72104,balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller
72109,vampire girl vs. frankenstein girl (ky„ªketsu sh„¥jo tai sh„¥jo furanken) (2009),Action|Comedy|Horror|Romance
72113,is anybody there? (2008),Drama
72117,"mis„©rables, les (1935)",Drama|Romance
72124,vital signs (1990),Drama
72129,saw vi (2009),Crime|Horror|Mystery|Thriller
72131,michael jackson's this is it (2009),Documentary|Musical|IMAX
72142,love exposure (ai no mukidashi) (2008),Action|Comedy|Drama|Romance
72153,"dangerous woman, a (1993)",Drama|Romance
72156,twilight of the ice nymphs (1997),Fantasy
72159,"grave decisions (wer fr„ºher stirbt, ist l„§nger tot) (2006)",Comedy|Drama
72161,99 river street (1953),Action|Crime|Drama|Film-Noir
72163,40 guns to apache pass (1967),Adventure|Romance|Western
72165,cirque du freak: the vampire's assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller
72167,"boondock saints ii: all saints day, the (2009)",Action|Crime|Drama|Thriller
72169,good hair (2009),Comedy|Documentary
72171,black dynamite (2009),Action|Comedy
72176,big fan (2009),Comedy|Crime|Drama
72178,welcome to dongmakgol (2005),Comedy|Drama|War
72204,salvage (2006),Horror|Mystery|Thriller
72209,astro boy (2009),Action|Animation|Children|Sci-Fi
72212,100 men and a girl (one hundred men and a girl) (1937),Comedy
72216,fun is beautiful (1980),Comedy
72224,gentlemen broncos (2009),Comedy
72226,fantastic mr. fox (2009),Adventure|Animation|Children|Comedy|Crime
72228,creation (2009),Drama
72235,between the devil and the deep blue sea (1995),Drama
72249,coco chanel & igor stravinsky (2009),Drama|Romance
72258,top dog (1995),Action|Comedy|Crime|Thriller
72261,"pebble and the penguin, the (1995)",Animation|Musical
72263,mvp: most valuable primate (2000),Comedy
72265,not easily broken (2009),Drama|Romance
72267,price of glory (2000),Drama
72273,pl„°cido (1961),Comedy
72276,"indian tomb, the (das indische grabmal) (1959)",Adventure
72281,"amour fou, l' (1969)",Drama
72283,storm over asia (potomok chingis-khana) (1928),Drama|War
72287,"bridge, the (most) (2003)",Drama
72290,arsenal (1928),Drama|War
72292,barren lives (vidas secas) (1963),Drama
72294,"christmas carol, a (2009)",Animation|Children|Drama|Fantasy|IMAX
72298,"lusty men, the (1952)",Action|Drama|Western
72300,"hart of london, the (1970)",Drama
72302,outskirts (okraina) (1933),Drama|War
72304,fires were started (1943),Documentary|Drama
72308,battlestar galactica: the plan (2009),Action|Adventure|Drama|Sci-Fi
72310,"chronicle of anna magdalena bach, the (chronik der anna magdalena bach) (1968)",Drama
72315,hell's hinges (1916),Romance|Western
72321,michael jackson: life of a superstar (2009),Documentary
72325,paper flowers (kaagaz ke phool) (1959),Musical|Romance
72327,murder by contract (1958),Crime|Drama|Film-Noir|Thriller
72330,"private lives of pippa lee, the (2009)",Drama
72332,"introduction to physics, an (2009)",Adventure|Comedy|Documentary|Fantasy
72334,our daily bread (2005),Documentary
72336,"doctor takes a wife, the (1940)",Comedy
72340,"night to remember, a (1942)",Comedy|Mystery
72342,last stop for paul (2006),Comedy
72344,"toll of the sea, the (1922)",Drama|Romance
72356,partly cloudy (2009),Animation|Children|Comedy|Fantasy
72360,rocks (das rad) (2003),Action|Animation|Fantasy
72363,"chechahcos, the (1924)",Adventure|Drama
72367,grey gardens (2009),Drama
72369,goemon (2009),Action|Drama
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller
72380,"box, the (2009)",Drama|Horror|Mystery|Sci-Fi|Thriller
72386,broken embraces (los abrazos rotos) (2009),Drama|Romance|Thriller
72388,sunday (1997),Drama|Romance
72393,"fourth kind, the (2009)",Horror|Mystery|Sci-Fi|Thriller
72395,precious (2009),Drama
72400,undercover man (1949),Crime|Drama|Film-Noir|Romance
72405,bad lieutenant: port of call new orleans (2009),Crime|Drama
72407,"twilight saga: new moon, the (2009)",Drama|Fantasy|Horror|Romance|Thriller
72424,derailed (2002),Action|Thriller
72479,"messenger, the (2009)",Drama|Romance|War
72483,keith (2008),Drama|Romance
72485,lemon tree (2008),Drama
72489,ninja assassin (2009),Action|Crime|Drama|Thriller
72491,"police, adjective (politist, adj.) (2009)",Comedy|Crime|Drama
72505,wake of death (2004),Action|Adventure
72507,second in command (2006),Action|Thriller
72512,efectos secundarios (2006),Comedy
72516,"plumm summer, a (2007)",Adventure
72524,wattstax (1973),Documentary|Musical
72537,"hard corps, the (2006)",Action|Thriller
72552,oxford blues (1984),Comedy|Drama
72554,cell 211 (celda 211) (2009),Action|Drama
72557,"film with me in it, a (2008)",Comedy|Thriller
72559,"last remake of beau geste, the (1977)",Adventure|Comedy
72571,doomwatch (1972),Mystery|Sci-Fi|Thriller
72574,until death (2007),Action|Drama|Thriller
72583,brightness (yeelen) (1987),Fantasy
72585,carnival in flanders (la kermesse h„©ro„Øque) (1935),Comedy|Romance
72587,pure one (pakeezah) (1972),Drama|Musical|Romance
72589,princess yang kwei fei (y„¥kihi) (1955),Drama|Romance
72591,"patriot, the (1998)",Action|Thriller
72593,ticker (2001),Action|Crime|Thriller
72601,teenage mutant ninja turtles: turtles forever (2009),Action|Adventure|Animation|Comedy|Thriller
72603,merry madagascar (2009),Animation
72605,brothers (2009),Drama|Thriller|War
72607,portraits of women (naisenkuvia) (1970),Comedy|Drama
72609,nine ways to approach helsinki (yhdeks„§n tapaa l„§hesty„§ helsinki„§) (1982),Documentary
72612,"fly, the (l„©gy, a) (1980)",Animation|Comedy
72618,summer of the monkeys (1998),Children|Drama
72621,"man with no shadow, the (homme sans ombre, l') (2004)",Animation|Drama
72624,garage (2007),Drama
72626,"billy blazes, esq. (1919)",Comedy|Western
72628,home movie (2008),Horror|Thriller
72630,sleep dealer (2008),Sci-Fi
72632,before i self destruct (2009),Drama
72634,hoop realities (2007),Documentary
72637,printed rainbow (2006),Adventure|Animation|Fantasy
72641,"blind side, the  (2009)",Drama
72643,happiness (schastye) (1934),Comedy|Drama
72645,"tale of the wind, a (histoire de vent, une) (1988)",Documentary
72647,zorn's lemma (1970),Drama
72649,"ceremony, the (gishiki) (1971)",Comedy|Drama
72651,"italian straw hat, the (un chapeau de paille d'italie) (1928)",Comedy
72653,"tom, tom, the piper's son (1969)",Drama
72657,hitler: a film from germany (hitler - ein film aus deutschland) (1977),Drama|War
72668,torrente 2: misi„≥n marbella (2001),Action|Comedy|Crime
72670,asylum (2008),Horror|Thriller
72672,crows zero ii (kur„¥zu zero ii) (2009),Action
72674,true heart susie (1919),Drama|Romance
72678,"r„©gion centrale, la (1971)",Drama
72681,anatahan (1953),Drama|War
72683,limit (limite) (1931),Drama
72692,mickey's once upon a christmas (1999),Animation|Comedy|Fantasy
72694,shrink (2009),Drama
72696,old dogs (2009),Comedy
72698,out of reach (2004),Action|Drama|Romance|Thriller
72701,planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi
72703,me and orson welles (2008),Drama
72712,objectified (2009),Documentary
72714,earthlings (2006),Documentary
72718,trucker (2008),Drama
72720,"single man, a (2009)",Drama
72722,kill switch (2008),Action|Crime|Drama|Thriller
72724,driven to kill (2009),Action|Crime|Thriller
72726,morphia (morfiy) (2008),Drama
72731,"lovely bones, the (2009)",Crime|Drama|Fantasy|Horror|Thriller
72733,invictus (2009),Drama
72735,carla's song (1996),Drama|Romance|War
72737,"princess and the frog, the (2009)",Animation|Children|Fantasy|Musical|Romance
72741,everybody's fine (2009),Drama
72751,two rode together (1961),Western
72762,armored (2009),Action|Drama|Thriller
72764,transylmania (2009),Comedy|Horror
72777,invaders from mars (1986),Horror|Sci-Fi
72781,red chapel (r„∏de kapel) (2006),Comedy|Documentary
72784,link (1986),Horror|Thriller
72787,doghouse (2009),Comedy|Horror
72815,recipes for disaster (2008),Documentary
72822,munyurangabo (2007),Drama
72833,"art of travel, the (2008)",Adventure|Drama|Romance
72840,cover-up (1991),Action|Thriller
